dimensions,number_of_walks,walk_length,window_size,duration,f1_binary_lr,f1_macro_lr,f1_binary_xgb,f1_macro_xgb,duration_sd,f1_binary_lr_sd,f1_macro_lr_sd,f1_binary_xgb_sd,f1_macro_xgb_sd
64,4,16,16,3.7525727272033693,0.18119128961447395,0.497477480209473,0.5183375104427735,0.7493731109013052,0.276975134643742,0.018485229219297808,0.011921470324960604,0.0682712675773897,0.034732166092775525
64,4,32,16,6.715931940078735,0.17886721463728267,0.4994084159269252,0.5105111785192674,0.7449688429553388,0.060297767646880863,0.017072515443667783,0.012785806606719068,0.035077986391461514,0.018022449633003278
64,8,2,16,0.6788100719451904,0.167020060371059,0.4994243766441541,0.3523809523809524,0.6653191066389728,0.03603742058937269,0.013290950323902713,0.01148397780220267,0.1043389731365646,0.053284543405165044
64,8,4,16,1.301138734817505,0.1979502200031265,0.5174661814907773,0.3933717603429904,0.6855890848130459,0.039174509478982746,0.03452500420669807,0.02394687188277122,0.11720566759571176,0.05989102782198711
64,8,8,16,2.687288188934326,0.15970947982295813,0.4960869540165751,0.47444444444444445,0.7269624859453268,0.03532452262523514,0.025698088944664483,0.015182595374587245,0.06398302243950207,0.03260899105080295
64,8,16,16,7.05399808883667,0.16453291228191383,0.4881872336813795,0.5598723454650851,0.7711078899153222,0.524295326475311,0.016820617389479275,0.012707905136745619,0.07233767906533699,0.03739547329062252
64,8,32,16,15.488985586166383,0.16733247805824078,0.49296855845037124,0.5325423696134195,0.7563636021720825,0.02392582300904231,0.01807452012966459,0.01266683579353348,0.04787740768426331,0.024614711559217527
64,16,2,16,1.4197287082672119,0.17939633799462676,0.506270962104917,0.356338432809021,0.6670000408550079,0.04892977962180345,0.028166921408368985,0.018480016129629632,0.08327451340426666,0.04247407055681732
64,16,4,16,2.6462722301483153,0.16509111980661242,0.4950154937682446,0.3945445069835314,0.6857807081769624,0.0547359028133763,0.02573042652346088,0.012487781403788773,0.03773450570836006,0.019809797788365523
64,16,8,16,5.454670381546021,0.17754927698023018,0.49331116254132745,0.4910436626683766,0.735349908275642,0.29009417623914396,0.025897561196682056,0.014518174481784782,0.10098436390826004,0.05213301113760702
64,16,16,16,12.561507654190063,0.17260683862073573,0.4921890993463161,0.5045550029920968,0.7415948387619119,1.1016296153286405,0.012669156836800227,0.006306460328811954,0.0707837443663449,0.0366433368242193
64,16,32,16,30.518386840820312,0.1759854460924684,0.4947927682401069,0.5088752856907236,0.7439511521544583,0.1019242538149582,0.008177847784273695,0.00789440797408537,0.10143132123051538,0.05227380438415104
64,32,2,16,2.449382209777832,0.1705923988125487,0.5000703782799655,0.2356974106974107,0.6052682984445438,0.08211373234429203,0.022419434312091965,0.0143412194983044,0.07949166862047205,0.04016229757835491
64,32,4,16,4.696148014068603,0.16667841948668644,0.4980558892923657,0.3553057951456121,0.665491965069722,0.2537680758450919,0.017392100199566805,0.008370605217905875,0.08653143813968309,0.04398126331767543
64,32,8,16,10.464540767669678,0.16764941166664177,0.4916091441590466,0.554250668895194,0.7678017944717789,0.7722312077653011,0.00955353859081221,0.013619721623622006,0.06615780097239893,0.03411206834930933
64,32,16,16,23.891190767288208,0.17850668935156272,0.4977015583915458,0.46403220727812516,0.7204681693812844,2.370806078666858,0.01874333223060767,0.013904904038301844,0.08895094200244534,0.046346895339306075
64,32,32,16,57.17206721305847,0.17236897605701823,0.4910594143563126,0.4560027827469688,0.7166599633699507,4.847565109840077,0.022074602040254937,0.009275030782720602,0.10077376085783497,0.052232399162744615
128,1,2,16,0.23896384239196777,0.11265494044612687,0.4175212768593569,0.0,0.4866451242280626,0.00619673487781482,0.009391422861182561,0.0059595636979537766,0.0,0.00019460002872324634
128,1,4,16,0.344132661819458,0.16479013053673017,0.48006116010535926,0.1137854349951124,0.5438824270323835,0.00048072552778633746,0.024333858397544726,0.022406619431192983,0.07350976103323202,0.03738199174658469
